timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"04:28 (EEST)","05:51 (EEST)","12:42 (EEST)","16:21 (EEST)","19:25 (EEST)","19:31 (EEST)","20:46 (EEST)","04:15 (EEST)","00:41 (EEST)","22:56 (EEST)","02:27 (EEST)","10 Aug 2022",1660111261,10-08-2022,DD-MM-YYYY,10,Wednesday,8,August,2022,AD,"Anno Domini",12-01-1444,DD-MM-YYYY,12,"Al Arba'a",الاربعاء,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:29 (EEST)","05:52 (EEST)","12:41 (EEST)","16:21 (EEST)","19:24 (EEST)","19:30 (EEST)","20:45 (EEST)","04:16 (EEST)","00:41 (EEST)","22:56 (EEST)","02:27 (EEST)","11 Aug 2022",1660197661,11-08-2022,DD-MM-YYYY,11,Thursday,8,August,2022,AD,"Anno Domini",13-01-1444,DD-MM-YYYY,13,"Al Khamees",الخميس,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:30 (EEST)","05:53 (EEST)","12:41 (EEST)","16:21 (EEST)","19:23 (EEST)","19:29 (EEST)","20:44 (EEST)","04:17 (EEST)","00:41 (EEST)","22:55 (EEST)","02:27 (EEST)","12 Aug 2022",1660284061,12-08-2022,DD-MM-YYYY,12,Friday,8,August,2022,AD,"Anno Domini",14-01-1444,DD-MM-YYYY,14,"Al Juma'a",الجمعة,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:31 (EEST)","05:53 (EEST)","12:41 (EEST)","16:20 (EEST)","19:22 (EEST)","19:28 (EEST)","20:43 (EEST)","04:18 (EEST)","00:41 (EEST)","22:55 (EEST)","02:27 (EEST)","13 Aug 2022",1660370461,13-08-2022,DD-MM-YYYY,13,Saturday,8,August,2022,AD,"Anno Domini",15-01-1444,DD-MM-YYYY,15,"Al Sabt",السبت,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:32 (EEST)","05:54 (EEST)","12:41 (EEST)","16:20 (EEST)","19:21 (EEST)","19:27 (EEST)","20:42 (EEST)","04:19 (EEST)","00:41 (EEST)","22:54 (EEST)","02:27 (EEST)","14 Aug 2022",1660456861,14-08-2022,DD-MM-YYYY,14,Sunday,8,August,2022,AD,"Anno Domini",16-01-1444,DD-MM-YYYY,16,"Al Ahad",الاحد,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:32 (EEST)","05:55 (EEST)","12:41 (EEST)","16:20 (EEST)","19:20 (EEST)","19:26 (EEST)","20:41 (EEST)","04:19 (EEST)","00:41 (EEST)","22:54 (EEST)","02:27 (EEST)","15 Aug 2022",1660543261,15-08-2022,DD-MM-YYYY,15,Monday,8,August,2022,AD,"Anno Domini",17-01-1444,DD-MM-YYYY,17,"Al Athnayn",الاثنين,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:33 (EEST)","05:55 (EEST)","12:41 (EEST)","16:19 (EEST)","19:19 (EEST)","19:25 (EEST)","20:40 (EEST)","04:20 (EEST)","00:40 (EEST)","22:53 (EEST)","02:27 (EEST)","16 Aug 2022",1660629661,16-08-2022,DD-MM-YYYY,16,Tuesday,8,August,2022,AD,"Anno Domini",18-01-1444,DD-MM-YYYY,18,"Al Thalaata",الثلاثاء,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:34 (EEST)","05:56 (EEST)","12:40 (EEST)","16:19 (EEST)","19:18 (EEST)","19:24 (EEST)","20:39 (EEST)","04:21 (EEST)","00:40 (EEST)","22:53 (EEST)","02:27 (EEST)","17 Aug 2022",1660716061,17-08-2022,DD-MM-YYYY,17,Wednesday,8,August,2022,AD,"Anno Domini",19-01-1444,DD-MM-YYYY,19,"Al Arba'a",الاربعاء,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:35 (EEST)","05:57 (EEST)","12:40 (EEST)","16:19 (EEST)","19:17 (EEST)","19:23 (EEST)","20:38 (EEST)","04:22 (EEST)","00:40 (EEST)","22:52 (EEST)","02:27 (EEST)","18 Aug 2022",1660802461,18-08-2022,DD-MM-YYYY,18,Thursday,8,August,2022,AD,"Anno Domini",20-01-1444,DD-MM-YYYY,20,"Al Khamees",الخميس,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:36 (EEST)","05:57 (EEST)","12:40 (EEST)","16:18 (EEST)","19:16 (EEST)","19:22 (EEST)","20:37 (EEST)","04:23 (EEST)","00:40 (EEST)","22:52 (EEST)","02:28 (EEST)","19 Aug 2022",1660888861,19-08-2022,DD-MM-YYYY,19,Friday,8,August,2022,AD,"Anno Domini",21-01-1444,DD-MM-YYYY,21,"Al Juma'a",الجمعة,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:37 (EEST)","05:58 (EEST)","12:40 (EEST)","16:18 (EEST)","19:15 (EEST)","19:21 (EEST)","20:36 (EEST)","04:24 (EEST)","00:39 (EEST)","22:51 (EEST)","02:28 (EEST)","20 Aug 2022",1660975261,20-08-2022,DD-MM-YYYY,20,Saturday,8,August,2022,AD,"Anno Domini",22-01-1444,DD-MM-YYYY,22,"Al Sabt",السبت,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:38 (EEST)","05:59 (EEST)","12:39 (EEST)","16:18 (EEST)","19:14 (EEST)","19:20 (EEST)","20:35 (EEST)","04:25 (EEST)","00:39 (EEST)","22:51 (EEST)","02:28 (EEST)","21 Aug 2022",1661061661,21-08-2022,DD-MM-YYYY,21,Sunday,8,August,2022,AD,"Anno Domini",23-01-1444,DD-MM-YYYY,23,"Al Ahad",الاحد,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:39 (EEST)","05:59 (EEST)","12:39 (EEST)","16:17 (EEST)","19:13 (EEST)","19:19 (EEST)","20:34 (EEST)","04:26 (EEST)","00:39 (EEST)","22:50 (EEST)","02:28 (EEST)","22 Aug 2022",1661148061,22-08-2022,DD-MM-YYYY,22,Monday,8,August,2022,AD,"Anno Domini",24-01-1444,DD-MM-YYYY,24,"Al Athnayn",الاثنين,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:40 (EEST)","06:00 (EEST)","12:39 (EEST)","16:17 (EEST)","19:11 (EEST)","19:17 (EEST)","20:32 (EEST)","04:27 (EEST)","00:39 (EEST)","22:50 (EEST)","02:28 (EEST)","23 Aug 2022",1661234461,23-08-2022,DD-MM-YYYY,23,Tuesday,8,August,2022,AD,"Anno Domini",25-01-1444,DD-MM-YYYY,25,"Al Thalaata",الثلاثاء,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:41 (EEST)","06:00 (EEST)","12:39 (EEST)","16:16 (EEST)","19:10 (EEST)","19:16 (EEST)","20:31 (EEST)","04:28 (EEST)","00:38 (EEST)","22:49 (EEST)","02:28 (EEST)","24 Aug 2022",1661320861,24-08-2022,DD-MM-YYYY,24,Wednesday,8,August,2022,AD,"Anno Domini",26-01-1444,DD-MM-YYYY,26,"Al Arba'a",الاربعاء,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:42 (EEST)","06:01 (EEST)","12:38 (EEST)","16:16 (EEST)","19:09 (EEST)","19:15 (EEST)","20:30 (EEST)","04:29 (EEST)","00:38 (EEST)","22:48 (EEST)","02:28 (EEST)","25 Aug 2022",1661407261,25-08-2022,DD-MM-YYYY,25,Thursday,8,August,2022,AD,"Anno Domini",27-01-1444,DD-MM-YYYY,27,"Al Khamees",الخميس,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:42 (EEST)","06:02 (EEST)","12:38 (EEST)","16:15 (EEST)","19:08 (EEST)","19:14 (EEST)","20:29 (EEST)","04:29 (EEST)","00:38 (EEST)","22:48 (EEST)","02:28 (EEST)","26 Aug 2022",1661493661,26-08-2022,DD-MM-YYYY,26,Friday,8,August,2022,AD,"Anno Domini",28-01-1444,DD-MM-YYYY,28,"Al Juma'a",الجمعة,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:43 (EEST)","06:02 (EEST)","12:38 (EEST)","16:15 (EEST)","19:07 (EEST)","19:13 (EEST)","20:28 (EEST)","04:30 (EEST)","00:38 (EEST)","22:47 (EEST)","02:28 (EEST)","27 Aug 2022",1661580061,27-08-2022,DD-MM-YYYY,27,Saturday,8,August,2022,AD,"Anno Domini",29-01-1444,DD-MM-YYYY,29,"Al Sabt",السبت,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:44 (EEST)","06:03 (EEST)","12:37 (EEST)","16:14 (EEST)","19:06 (EEST)","19:12 (EEST)","20:27 (EEST)","04:31 (EEST)","00:37 (EEST)","22:47 (EEST)","02:28 (EEST)","28 Aug 2022",1661666461,28-08-2022,DD-MM-YYYY,28,Sunday,8,August,2022,AD,"Anno Domini",30-01-1444,DD-MM-YYYY,30,"Al Ahad",الاحد,1,Muḥarram,مُحَرَّم,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:45 (EEST)","06:04 (EEST)","12:37 (EEST)","16:14 (EEST)","19:04 (EEST)","19:10 (EEST)","20:25 (EEST)","04:32 (EEST)","00:37 (EEST)","22:46 (EEST)","02:28 (EEST)","29 Aug 2022",1661752861,29-08-2022,DD-MM-YYYY,29,Monday,8,August,2022,AD,"Anno Domini",01-02-1444,DD-MM-YYYY,01,"Al Athnayn",الاثنين,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:46 (EEST)","06:04 (EEST)","12:37 (EEST)","16:13 (EEST)","19:03 (EEST)","19:09 (EEST)","20:24 (EEST)","04:33 (EEST)","00:37 (EEST)","22:45 (EEST)","02:28 (EEST)","30 Aug 2022",1661839261,30-08-2022,DD-MM-YYYY,30,Tuesday,8,August,2022,AD,"Anno Domini",02-02-1444,DD-MM-YYYY,02,"Al Thalaata",الثلاثاء,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:47 (EEST)","06:05 (EEST)","12:37 (EEST)","16:13 (EEST)","19:02 (EEST)","19:08 (EEST)","20:23 (EEST)","04:34 (EEST)","00:36 (EEST)","22:45 (EEST)","02:28 (EEST)","31 Aug 2022",1661925661,31-08-2022,DD-MM-YYYY,31,Wednesday,8,August,2022,AD,"Anno Domini",03-02-1444,DD-MM-YYYY,03,"Al Arba'a",الاربعاء,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:47 (EEST)","06:05 (EEST)","12:36 (EEST)","16:12 (EEST)","19:01 (EEST)","19:07 (EEST)","20:22 (EEST)","04:34 (EEST)","00:36 (EEST)","22:44 (EEST)","02:28 (EEST)","01 Sep 2022",1662012061,01-09-2022,DD-MM-YYYY,01,Thursday,9,September,2022,AD,"Anno Domini",04-02-1444,DD-MM-YYYY,04,"Al Khamees",الخميس,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:48 (EEST)","06:06 (EEST)","12:36 (EEST)","16:11 (EEST)","18:59 (EEST)","19:05 (EEST)","20:20 (EEST)","04:35 (EEST)","00:36 (EEST)","22:44 (EEST)","02:28 (EEST)","02 Sep 2022",1662098461,02-09-2022,DD-MM-YYYY,02,Friday,9,September,2022,AD,"Anno Domini",05-02-1444,DD-MM-YYYY,05,"Al Juma'a",الجمعة,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:49 (EEST)","06:07 (EEST)","12:36 (EEST)","16:11 (EEST)","18:58 (EEST)","19:04 (EEST)","20:19 (EEST)","04:36 (EEST)","00:35 (EEST)","22:43 (EEST)","02:28 (EEST)","03 Sep 2022",1662184861,03-09-2022,DD-MM-YYYY,03,Saturday,9,September,2022,AD,"Anno Domini",06-02-1444,DD-MM-YYYY,06,"Al Sabt",السبت,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:50 (EEST)","06:07 (EEST)","12:35 (EEST)","16:10 (EEST)","18:57 (EEST)","19:03 (EEST)","20:18 (EEST)","04:37 (EEST)","00:35 (EEST)","22:42 (EEST)","02:28 (EEST)","04 Sep 2022",1662271261,04-09-2022,DD-MM-YYYY,04,Sunday,9,September,2022,AD,"Anno Domini",07-02-1444,DD-MM-YYYY,07,"Al Ahad",الاحد,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:51 (EEST)","06:08 (EEST)","12:35 (EEST)","16:10 (EEST)","18:56 (EEST)","19:02 (EEST)","20:17 (EEST)","04:38 (EEST)","00:35 (EEST)","22:42 (EEST)","02:28 (EEST)","05 Sep 2022",1662357661,05-09-2022,DD-MM-YYYY,05,Monday,9,September,2022,AD,"Anno Domini",08-02-1444,DD-MM-YYYY,08,"Al Athnayn",الاثنين,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:51 (EEST)","06:09 (EEST)","12:35 (EEST)","16:09 (EEST)","18:54 (EEST)","19:00 (EEST)","20:15 (EEST)","04:38 (EEST)","00:34 (EEST)","22:41 (EEST)","02:28 (EEST)","06 Sep 2022",1662444061,06-09-2022,DD-MM-YYYY,06,Tuesday,9,September,2022,AD,"Anno Domini",09-02-1444,DD-MM-YYYY,09,"Al Thalaata",الثلاثاء,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:52 (EEST)","06:09 (EEST)","12:34 (EEST)","16:08 (EEST)","18:53 (EEST)","18:59 (EEST)","20:14 (EEST)","04:39 (EEST)","00:34 (EEST)","22:40 (EEST)","02:28 (EEST)","07 Sep 2022",1662530461,07-09-2022,DD-MM-YYYY,07,Wednesday,9,September,2022,AD,"Anno Domini",10-02-1444,DD-MM-YYYY,10,"Al Arba'a",الاربعاء,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:53 (EEST)","06:10 (EEST)","12:34 (EEST)","16:08 (EEST)","18:52 (EEST)","18:58 (EEST)","20:13 (EEST)","04:40 (EEST)","00:34 (EEST)","22:40 (EEST)","02:28 (EEST)","08 Sep 2022",1662616861,08-09-2022,DD-MM-YYYY,08,Thursday,9,September,2022,AD,"Anno Domini",11-02-1444,DD-MM-YYYY,11,"Al Khamees",الخميس,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:54 (EEST)","06:10 (EEST)","12:34 (EEST)","16:07 (EEST)","18:50 (EEST)","18:56 (EEST)","20:11 (EEST)","04:41 (EEST)","00:33 (EEST)","22:39 (EEST)","02:28 (EEST)","09 Sep 2022",1662703261,09-09-2022,DD-MM-YYYY,09,Friday,9,September,2022,AD,"Anno Domini",12-02-1444,DD-MM-YYYY,12,"Al Juma'a",الجمعة,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:55 (EEST)","06:11 (EEST)","12:33 (EEST)","16:06 (EEST)","18:49 (EEST)","18:55 (EEST)","20:10 (EEST)","04:42 (EEST)","00:33 (EEST)","22:38 (EEST)","02:28 (EEST)","10 Sep 2022",1662789661,10-09-2022,DD-MM-YYYY,10,Saturday,9,September,2022,AD,"Anno Domini",13-02-1444,DD-MM-YYYY,13,"Al Sabt",السبت,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:55 (EEST)","06:12 (EEST)","12:33 (EEST)","16:06 (EEST)","18:48 (EEST)","18:54 (EEST)","20:09 (EEST)","04:42 (EEST)","00:33 (EEST)","22:38 (EEST)","02:28 (EEST)","11 Sep 2022",1662876061,11-09-2022,DD-MM-YYYY,11,Sunday,9,September,2022,AD,"Anno Domini",14-02-1444,DD-MM-YYYY,14,"Al Ahad",الاحد,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:56 (EEST)","06:12 (EEST)","12:33 (EEST)","16:05 (EEST)","18:46 (EEST)","18:52 (EEST)","20:07 (EEST)","04:43 (EEST)","00:32 (EEST)","22:37 (EEST)","02:28 (EEST)","12 Sep 2022",1662962461,12-09-2022,DD-MM-YYYY,12,Monday,9,September,2022,AD,"Anno Domini",15-02-1444,DD-MM-YYYY,15,"Al Athnayn",الاثنين,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:57 (EEST)","06:13 (EEST)","12:32 (EEST)","16:04 (EEST)","18:45 (EEST)","18:51 (EEST)","20:06 (EEST)","04:44 (EEST)","00:32 (EEST)","22:36 (EEST)","02:28 (EEST)","13 Sep 2022",1663048861,13-09-2022,DD-MM-YYYY,13,Tuesday,9,September,2022,AD,"Anno Domini",16-02-1444,DD-MM-YYYY,16,"Al Thalaata",الثلاثاء,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:58 (EEST)","06:13 (EEST)","12:32 (EEST)","16:03 (EEST)","18:44 (EEST)","18:50 (EEST)","20:05 (EEST)","04:45 (EEST)","00:32 (EEST)","22:36 (EEST)","02:28 (EEST)","14 Sep 2022",1663135261,14-09-2022,DD-MM-YYYY,14,Wednesday,9,September,2022,AD,"Anno Domini",17-02-1444,DD-MM-YYYY,17,"Al Arba'a",الاربعاء,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:58 (EEST)","06:14 (EEST)","12:31 (EEST)","16:03 (EEST)","18:42 (EEST)","18:48 (EEST)","20:03 (EEST)","04:45 (EEST)","00:31 (EEST)","22:35 (EEST)","02:27 (EEST)","15 Sep 2022",1663221661,15-09-2022,DD-MM-YYYY,15,Thursday,9,September,2022,AD,"Anno Domini",18-02-1444,DD-MM-YYYY,18,"Al Khamees",الخميس,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"04:59 (EEST)","06:15 (EEST)","12:31 (EEST)","16:02 (EEST)","18:41 (EEST)","18:47 (EEST)","20:02 (EEST)","04:46 (EEST)","00:31 (EEST)","22:34 (EEST)","02:27 (EEST)","16 Sep 2022",1663308061,16-09-2022,DD-MM-YYYY,16,Friday,9,September,2022,AD,"Anno Domini",19-02-1444,DD-MM-YYYY,19,"Al Juma'a",الجمعة,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
"05:00 (EEST)","06:15 (EEST)","12:31 (EEST)","16:01 (EEST)","18:40 (EEST)","18:46 (EEST)","20:01 (EEST)","04:47 (EEST)","00:31 (EEST)","22:34 (EEST)","02:27 (EEST)","17 Sep 2022",1663394461,17-09-2022,DD-MM-YYYY,17,Saturday,9,September,2022,AD,"Anno Domini",20-02-1444,DD-MM-YYYY,20,"Al Sabt",السبت,2,Ṣafar,صَفَر,1444,AH,"Anno Hegirae",31.9565783,35.9456951,Asia/Amman,4,"Umm Al-Qura University, Makkah",18.5,"90 min",21.3890824,39.8579118,ANGLE_BASED,STANDARD,STANDARD,0,3,-6,0,0,6,0,-9,0,
